campaign_id,campaign_name,creator_id,creator_name,creator_specialty,campaign_date,category,impressions,likes,comments,shares,total_engagements,referral_id,traffic_source,click_timestamp,referral_clicks,customer_id,transaction_id,purchase_timestamp,purchases,new_customers,repeat_purchases,order_value,product,product_category
CAM048,Summer Launch,CR002,Ananya Sharma,Fashion,2026-05-03,Fitness,5780,283,30,22,335,REF00993,Facebook,2026-05-03 06:00:00,146,CUST2070,TXN00993,2026-05-04 00:00:00,9,8,1,9661.41,Skincare Kit,Beauty
CAM007,Weekend Flash,CR008,Sara Khan,Food,2026-02-05,Fashion,10361,413,42,49,504,REF00994,Instagram,2026-02-05 21:00:00,313,CUST2594,TXN00994,2026-02-07 00:00:00,21,21,0,41894.15,Wireless Earbuds,Electronics
CAM048,Back to College,CR006,Meera Nair,Travel,2026-06-01,Beauty,4978,149,12,12,173,REF00995,Email,2026-06-01 08:00:00,81,CUST1586,TXN00995,2026-06-09 00:00:00,5,5,0,6380.79,Travel Backpack,Travel
CAM060,Product Launch,CR008,Sara Khan,Food,2026-01-17,Fitness,6889,275,18,30,323,REF00996,YouTube,2026-01-17 13:00:00,218,CUST6309,TXN00996,2026-01-21 00:00:00,9,9,0,36812.71,Coffee Maker,Home
CAM052,Summer Launch,CR010,Diya Joshi,Lifestyle,2026-06-14,Travel,3006,105,16,10,131,REF00997,Direct,2026-06-14 02:00:00,62,CUST6980,TXN00997,2026-06-19 00:00:00,1,1,0,3134.94,Wireless Earbuds,Electronics
CAM013,Holiday Offers,CR006,Meera Nair,Travel,2026-05-04,Gaming,3149,91,11,11,113,REF00998,Facebook,2026-05-04 05:00:00,47,CUST1216,TXN00998,2026-05-10 00:00:00,3,2,1,13209.28,Wireless Earbuds,Electronics
CAM020,Back to College,CR012,Kavya Iyer,Fashion,2026-03-01,Fitness,7477,187,21,19,227,REF00999,Instagram,2026-03-01 17:00:00,59,CUST5051,TXN00999,2026-03-07 00:00:00,4,4,0,15997.09,Wireless Earbuds,Electronics
CAM023,Weekend Flash,CR007,Kabir Singh,Gaming,2026-04-20,Home,5014,208,24,16,248,REF01000,Google,2026-04-20 11:00:00,212,CUST6189,TXN01000,2026-04-21 00:00:00,14,14,0,67501.81,Smartwatch,Electronics
CAM049,Weekend Flash,CR006,Meera Nair,Travel,2026-01-17,Home,11754,320,20,27,367,REF01001,Instagram,2026-01-17 02:00:00,330,CUST1522,TXN01001,2026-01-24 00:00:00,15,14,1,65724.31,Sneakers,Fashion
CAM050,Monsoon Sale,CR007,Kabir Singh,Gaming,2026-02-10,Home,15206,729,56,62,847,REF01002,Google,2026-02-10 20:00:00,439,CUST9025,TXN01002,2026-02-14 00:00:00,27,19,8,92406.37,Protein Powder,Fitness
CAM004,Mega Savings,CR004,Isha Verma,Beauty,2026-03-05,Travel,5803,162,23,10,195,REF01003,Google,2026-03-05 12:00:00,143,CUST6660,TXN01003,2026-03-08 00:00:00,19,19,0,71659.45,Gaming Headset,Gaming
CAM014,Holiday Offers,CR009,Arjun Rao,Finance,2026-03-19,Fitness,6832,299,22,29,350,REF01004,Instagram,2026-03-19 15:00:00,131,CUST8009,TXN01004,2026-03-24 00:00:00,9,9,0,32203.67,Gaming Headset,Gaming
CAM028,Mega Savings,CR012,Kavya Iyer,Fashion,2026-03-04,Fashion,2500,113,14,8,135,REF01005,Email,2026-03-04 07:00:00,68,CUST4335,TXN01005,2026-03-06 00:00:00,7,5,2,26182.94,Smartwatch,Electronics
CAM013,Monsoon Sale,CR008,Sara Khan,Food,2026-06-07,Beauty,2500,98,8,6,112,REF01006,Instagram,2026-06-07 06:00:00,79,CUST8204,TXN01006,2026-06-09 00:00:00,3,2,1,6820.74,Protein Powder,Fitness
CAM020,Product Launch,CR006,Meera Nair,Travel,2026-06-24,Gaming,3330,132,15,15,162,REF01007,Instagram,2026-06-24 17:00:00,78,CUST5819,TXN01007,2026-06-29 00:00:00,4,3,1,14241.98,Smartwatch,Electronics
CAM007,Monsoon Sale,CR010,Diya Joshi,Lifestyle,2026-01-23,Electronics,10757,416,55,34,505,REF01008,YouTube,2026-01-23 23:00:00,217,CUST8956,TXN01008,2026-02-01 00:00:00,5,4,1,15987.85,Protein Powder,Fitness
CAM052,Festive Picks,CR011,Aditya Deshmukh,Tech,2026-04-06,Beauty,8340,328,47,22,397,REF01009,YouTube,2026-04-06 19:00:00,261,CUST8243,TXN01009,2026-04-07 00:00:00,10,8,2,39096.07,Gaming Headset,Gaming
CAM028,Spring Refresh,CR004,Isha Verma,Beauty,2026-01-30,Home,11214,549,52,58,659,REF01010,Direct,2026-01-30 01:00:00,326,CUST7197,TXN01010,2026-02-02 00:00:00,17,16,1,58276.3,Protein Powder,Fitness
CAM048,Back to College,CR003,Rohan Kapoor,Tech,2026-06-10,Fitness,7629,461,64,34,559,REF01011,Instagram,2026-06-10 08:00:00,295,CUST9716,TXN01011,2026-06-11 00:00:00,11,10,1,55184.04,Gaming Headset,Gaming
CAM057,Festive Picks,CR012,Kavya Iyer,Fashion,2026-05-16,Fitness,3199,106,10,12,128,REF01012,TikTok,2026-05-16 01:00:00,71,CUST3951,TXN01012,2026-05-17 00:00:00,2,2,0,9814.89,Smartwatch,Electronics
CAM055,Mega Savings,CR009,Arjun Rao,Finance,2026-06-13,Fitness,5511,204,24,18,246,REF01013,Email,2026-06-13 06:00:00,169,CUST5350,TXN01013,2026-06-15 00:00:00,7,6,1,38172.25,Smartwatch,Electronics
CAM009,Creator Spotlight,CR003,Rohan Kapoor,Tech,2026-05-14,Fashion,14032,358,30,33,421,REF01014,Google,2026-05-14 21:00:00,258,CUST5307,TXN01014,2026-05-23 00:00:00,19,18,1,67004.0,Smartwatch,Electronics
CAM049,Summer Launch,CR003,Rohan Kapoor,Tech,2026-02-17,Electronics,5752,330,21,18,369,REF01015,Email,2026-02-17 14:00:00,158,CUST7762,TXN01015,2026-02-21 00:00:00,11,9,2,36750.43,Smartwatch,Electronics
CAM049,Product Launch,CR006,Meera Nair,Travel,2026-02-11,Home,3618,130,18,11,159,REF01016,Instagram,2026-02-11 12:00:00,113,CUST1592,TXN01016,2026-02-13 00:00:00,7,6,1,37800.11,Smartwatch,Electronics
CAM004,Spring Refresh,CR001,Aarav Mehta,Lifestyle,2026-06-17,Travel,7226,341,29,41,411,REF01017,Email,2026-06-17 13:00:00,201,CUST7620,TXN01017,2026-06-26 00:00:00,10,8,2,19994.07,Protein Powder,Fitness
CAM053,Back to College,CR001,Aarav Mehta,Lifestyle,2026-03-10,Food,7733,290,24,23,337,REF01018,Instagram,2026-03-10 23:00:00,189,CUST4409,TXN01018,2026-03-12 00:00:00,12,12,0,61737.06,Gaming Headset,Gaming
CAM002,Spring Refresh,CR011,Aditya Deshmukh,Tech,2026-06-22,Food,6524,232,25,14,271,REF01019,Instagram,2026-06-22 14:00:00,135,CUST2779,TXN01019,2026-06-29 00:00:00,5,4,1,19954.87,Sneakers,Fashion
CAM054,Spring Refresh,CR002,Ananya Sharma,Fashion,2026-05-04,Fitness,7559,198,24,23,245,REF01020,Google,2026-05-04 14:00:00,226,CUST7453,TXN01020,2026-05-12 00:00:00,13,12,1,50167.91,Coffee Maker,Home
CAM057,Monsoon Sale,CR009,Arjun Rao,Finance,2026-04-23,Fitness,6632,293,32,26,351,REF01021,Instagram,2026-04-23 18:00:00,177,CUST8683,TXN01021,2026-04-30 00:00:00,7,6,1,15996.83,Travel Backpack,Travel
CAM056,Spring Refresh,CR004,Isha Verma,Beauty,2026-06-21,Home,2931,136,19,16,171,REF01022,Facebook,2026-06-21 16:00:00,96,CUST3754,TXN01022,2026-06-23 00:00:00,6,6,0,9009.08,Travel Backpack,Travel
CAM022,Festive Picks,CR007,Kabir Singh,Gaming,2026-05-06,Beauty,5834,278,22,18,318,REF01023,Google,2026-05-06 16:00:00,175,CUST4299,TXN01023,2026-05-10 00:00:00,13,10,3,38396.93,Protein Powder,Fitness
CAM036,Product Launch,CR006,Meera Nair,Travel,2026-05-22,Home,2500,130,8,15,153,REF01024,Direct,2026-05-22 15:00:00,72,CUST2167,TXN01024,2026-05-31 00:00:00,4,3,1,7981.03,Wireless Earbuds,Electronics
CAM008,Monsoon Sale,CR008,Sara Khan,Food,2026-01-08,Food,13939,431,60,36,527,REF01025,Instagram,2026-01-08 22:00:00,259,CUST5899,TXN01025,2026-01-13 00:00:00,7,5,2,17650.79,Wireless Earbuds,Electronics
CAM041,Mega Savings,CR011,Aditya Deshmukh,Tech,2026-06-23,Electronics,4282,183,16,19,218,REF01026,Facebook,2026-06-23 22:00:00,102,CUST3236,TXN01026,2026-07-02 00:00:00,2,2,0,4791.0,Gaming Headset,Gaming
CAM051,Spring Refresh,CR012,Kavya Iyer,Fashion,2026-06-18,Home,6011,259,27,29,315,REF01027,Instagram,2026-06-18 20:00:00,93,CUST2627,TXN01027,2026-06-19 00:00:00,9,9,0,34722.91,Gaming Headset,Gaming
CAM019,Holiday Offers,CR008,Sara Khan,Food,2026-03-08,Fitness,4917,203,22,11,236,REF01028,TikTok,2026-03-08 12:00:00,152,CUST3526,TXN01028,2026-03-10 00:00:00,8,5,3,26518.59,Protein Powder,Fitness
CAM025,Holiday Offers,CR004,Isha Verma,Beauty,2026-01-03,Fitness,5470,305,40,17,362,REF01029,Email,2026-01-03 19:00:00,193,CUST4206,TXN01029,2026-01-11 00:00:00,14,11,3,62373.6,Coffee Maker,Home
CAM043,Holiday Offers,CR011,Aditya Deshmukh,Tech,2026-02-03,Gaming,6010,264,26,28,318,REF01030,YouTube,2026-02-03 05:00:00,128,CUST8084,TXN01030,2026-02-04 00:00:00,7,6,1,9910.25,Travel Backpack,Travel
CAM024,Mega Savings,CR002,Ananya Sharma,Fashion,2026-01-02,Fitness,7373,330,21,37,388,REF01031,Instagram,2026-01-02 22:00:00,247,CUST4980,TXN01031,2026-01-03 00:00:00,17,17,0,45461.5,Wireless Earbuds,Electronics
CAM015,Back to College,CR005,Vihaan Patel,Fitness,2026-01-24,Fitness,14059,591,44,57,692,REF01032,Instagram,2026-01-24 15:00:00,303,CUST8575,TXN01032,2026-02-01 00:00:00,14,14,0,67055.91,Sneakers,Fashion
CAM046,Holiday Offers,CR010,Diya Joshi,Lifestyle,2026-04-19,Beauty,6280,269,37,27,333,REF01033,Facebook,2026-04-19 21:00:00,178,CUST6229,TXN01033,2026-04-21 00:00:00,12,10,2,45233.47,Sneakers,Fashion
CAM035,Creator Spotlight,CR007,Kabir Singh,Gaming,2026-06-16,Electronics,5700,263,38,33,334,REF01034,Instagram,2026-06-16 04:00:00,204,CUST4649,TXN01034,2026-06-18 00:00:00,5,4,1,13987.0,Wireless Earbuds,Electronics
CAM040,Holiday Offers,CR006,Meera Nair,Travel,2026-01-17,Fashion,5652,300,31,16,347,REF01035,Instagram,2026-01-17 20:00:00,175,CUST9577,TXN01035,2026-01-26 00:00:00,5,5,0,13364.75,Smartwatch,Electronics
CAM022,Monsoon Sale,CR009,Arjun Rao,Finance,2026-05-02,Electronics,14160,979,99,119,1197,REF01036,Instagram,2026-05-02 13:00:00,489,CUST6681,TXN01036,2026-05-09 00:00:00,23,19,4,53033.73,Travel Backpack,Travel
CAM050,Festive Picks,CR008,Sara Khan,Food,2026-06-13,Fitness,5836,185,13,14,212,REF01037,Facebook,2026-06-13 21:00:00,165,CUST5368,TXN01037,2026-06-19 00:00:00,4,4,0,6639.17,Travel Backpack,Travel
CAM006,Mega Savings,CR005,Vihaan Patel,Fitness,2026-06-01,Fashion,2912,102,10,9,121,REF01038,TikTok,2026-06-01 14:00:00,54,CUST1471,TXN01038,2026-06-02 00:00:00,6,6,0,11003.27,Coffee Maker,Home
CAM016,Creator Spotlight,CR001,Aarav Mehta,Lifestyle,2026-06-06,Beauty,12077,557,53,32,642,REF01039,Instagram,2026-06-06 14:00:00,430,CUST2477,TXN01039,2026-06-14 00:00:00,22,19,3,107375.02,Coffee Maker,Home
CAM046,New Collection,CR004,Isha Verma,Beauty,2026-05-01,Electronics,7202,334,29,29,392,REF01040,Google,2026-05-01 19:00:00,216,CUST3909,TXN01040,2026-05-03 00:00:00,19,19,0,61078.39,Coffee Maker,Home
CAM008,Product Launch,CR012,Kavya Iyer,Fashion,2026-01-28,Travel,11229,372,54,33,459,REF01041,Google,2026-01-28 16:00:00,271,CUST5501,TXN01041,2026-02-03 00:00:00,17,14,3,70861.09,Smartwatch,Electronics
CAM036,Creator Spotlight,CR001,Aarav Mehta,Lifestyle,2026-06-03,Food,5439,199,30,14,243,REF01042,TikTok,2026-06-03 18:00:00,121,CUST1963,TXN01042,2026-06-07 00:00:00,1,1,0,3671.99,Wireless Earbuds,Electronics
CAM005,Back to College,CR009,Arjun Rao,Finance,2026-04-21,Fashion,5322,232,24,21,277,REF01043,Instagram,2026-04-21 16:00:00,147,CUST6676,TXN01043,2026-04-26 00:00:00,5,4,1,14211.5,Travel Backpack,Travel
CAM034,Premium Picks,CR005,Vihaan Patel,Fitness,2026-02-27,Gaming,4871,198,17,11,226,REF01044,YouTube,2026-02-27 20:00:00,137,CUST2187,TXN01044,2026-03-05 00:00:00,9,7,2,32691.29,Sneakers,Fashion
CAM011,Back to College,CR001,Aarav Mehta,Lifestyle,2026-01-29,Electronics,2834,104,10,12,126,REF01045,Google,2026-01-29 19:00:00,86,CUST5543,TXN01045,2026-01-30 00:00:00,3,3,0,4709.1,Protein Powder,Fitness
CAM048,Mega Savings,CR009,Arjun Rao,Finance,2026-01-31,Fitness,7789,485,50,58,593,REF01046,YouTube,2026-01-31 01:00:00,339,CUST7332,TXN01046,2026-02-06 00:00:00,14,13,1,34595.92,Coffee Maker,Home
CAM013,Holiday Offers,CR012,Kavya Iyer,Fashion,2026-01-19,Food,7701,391,39,26,456,REF01047,TikTok,2026-01-19 14:00:00,160,CUST3566,TXN01047,2026-01-24 00:00:00,4,1,3,4938.6,Skincare Kit,Beauty
CAM006,Summer Launch,CR001,Aarav Mehta,Lifestyle,2026-04-02,Fashion,7396,394,44,25,463,REF01048,YouTube,2026-04-02 18:00:00,216,CUST9184,TXN01048,2026-04-05 00:00:00,9,8,1,37478.24,Gaming Headset,Gaming
CAM048,Holiday Offers,CR001,Aarav Mehta,Lifestyle,2026-04-19,Travel,13090,258,36,15,309,REF01049,Email,2026-04-19 01:00:00,250,CUST1140,TXN01049,2026-04-24 00:00:00,11,10,1,52362.71,Smartwatch,Electronics
CAM016,Festive Picks,CR003,Rohan Kapoor,Tech,2026-03-16,Fashion,2652,102,8,6,116,REF01050,TikTok,2026-03-16 16:00:00,53,CUST3587,TXN01050,2026-03-22 00:00:00,3,3,0,13220.34,Sneakers,Fashion
CAM043,Festive Picks,CR003,Rohan Kapoor,Tech,2026-04-27,Fashion,8934,299,44,38,381,REF01051,Instagram,2026-04-27 20:00:00,239,CUST2342,TXN01051,2026-05-01 00:00:00,16,15,1,70606.73,Sneakers,Fashion
CAM031,Creator Spotlight,CR008,Sara Khan,Food,2026-01-15,Travel,2500,155,15,11,181,REF01052,YouTube,2026-01-15 08:00:00,77,CUST6662,TXN01052,2026-01-17 00:00:00,4,4,0,7643.66,Sneakers,Fashion
CAM001,Mega Savings,CR001,Aarav Mehta,Lifestyle,2026-05-08,Food,4463,133,15,12,160,REF01053,Instagram,2026-05-08 08:00:00,70,CUST1493,TXN01053,2026-05-10 00:00:00,4,4,0,8162.13,Travel Backpack,Travel
CAM057,Weekend Flash,CR002,Ananya Sharma,Fashion,2026-03-03,Beauty,6895,441,48,55,544,REF01054,Instagram,2026-03-03 16:00:00,244,CUST1220,TXN01054,2026-03-06 00:00:00,11,9,2,22574.64,Travel Backpack,Travel
CAM059,Festive Picks,CR006,Meera Nair,Travel,2026-04-06,Home,19927,509,31,26,566,REF01055,Instagram,2026-04-06 10:00:00,301,CUST1095,TXN01055,2026-04-15 00:00:00,12,8,4,32540.65,Protein Powder,Fitness
CAM044,New Collection,CR005,Vihaan Patel,Fitness,2026-05-11,Electronics,2992,155,23,13,191,REF01056,Direct,2026-05-11 06:00:00,100,CUST5600,TXN01056,2026-05-20 00:00:00,7,6,1,5648.55,Skincare Kit,Beauty
CAM011,Holiday Offers,CR003,Rohan Kapoor,Tech,2026-06-15,Gaming,3983,202,26,19,247,REF01057,YouTube,2026-06-15 23:00:00,162,CUST8220,TXN01057,2026-06-18 00:00:00,14,12,2,49472.9,Gaming Headset,Gaming
CAM024,Back to College,CR011,Aditya Deshmukh,Tech,2026-03-28,Travel,10260,407,47,28,482,REF01058,Instagram,2026-03-28 21:00:00,248,CUST4138,TXN01058,2026-04-02 00:00:00,10,7,3,41528.07,Coffee Maker,Home
CAM058,Premium Picks,CR009,Arjun Rao,Finance,2026-06-10,Travel,4190,167,25,16,208,REF01059,TikTok,2026-06-10 01:00:00,119,CUST3370,TXN01059,2026-06-12 00:00:00,5,4,1,6300.65,Skincare Kit,Beauty
CAM046,Weekend Flash,CR009,Arjun Rao,Finance,2026-06-28,Electronics,6217,331,27,24,382,REF01060,YouTube,2026-06-28 05:00:00,195,CUST9444,TXN01060,2026-07-05 00:00:00,10,8,2,12607.04,Skincare Kit,Beauty
CAM024,Festive Picks,CR011,Aditya Deshmukh,Tech,2026-06-13,Travel,5767,191,13,23,227,REF01061,Instagram,2026-06-13 01:00:00,154,CUST6443,TXN01061,2026-06-16 00:00:00,7,4,3,19642.92,Protein Powder,Fitness
CAM053,Festive Picks,CR010,Diya Joshi,Lifestyle,2026-01-14,Travel,8420,335,39,26,400,REF01062,TikTok,2026-01-14 08:00:00,322,CUST4675,TXN01062,2026-01-19 00:00:00,13,12,1,10490.09,Skincare Kit,Beauty
CAM002,Creator Spotlight,CR008,Sara Khan,Food,2026-03-07,Food,4397,174,19,18,211,REF01063,Instagram,2026-03-07 15:00:00,138,CUST9167,TXN01063,2026-03-11 00:00:00,8,7,1,17891.46,Travel Backpack,Travel
CAM017,Mega Savings,CR010,Diya Joshi,Lifestyle,2026-06-08,Travel,2500,118,13,13,144,REF01064,Direct,2026-06-08 07:00:00,50,CUST2517,TXN01064,2026-06-15 00:00:00,1,0,1,3608.38,Smartwatch,Electronics
CAM016,Monsoon Sale,CR004,Isha Verma,Beauty,2026-04-20,Fitness,6378,241,25,18,284,REF01065,Facebook,2026-04-20 10:00:00,143,CUST3090,TXN01065,2026-04-26 00:00:00,10,9,1,36912.06,Coffee Maker,Home
CAM038,Monsoon Sale,CR011,Aditya Deshmukh,Tech,2026-01-30,Electronics,4358,232,27,18,277,REF01066,Facebook,2026-01-30 14:00:00,128,CUST4173,TXN01066,2026-02-02 00:00:00,4,3,1,10581.3,Wireless Earbuds,Electronics
CAM060,Spring Refresh,CR011,Aditya Deshmukh,Tech,2026-03-21,Fitness,6938,455,30,24,509,REF01067,Google,2026-03-21 17:00:00,177,CUST1108,TXN01067,2026-03-22 00:00:00,10,8,2,18396.82,Coffee Maker,Home
CAM026,Product Launch,CR004,Isha Verma,Beauty,2026-01-06,Fitness,10032,447,54,54,555,REF01068,Facebook,2026-01-06 10:00:00,225,CUST7637,TXN01068,2026-01-08 00:00:00,12,11,1,36435.17,Protein Powder,Fitness
CAM045,Back to College,CR006,Meera Nair,Travel,2026-02-20,Home,12999,210,25,19,254,REF01069,Instagram,2026-02-20 02:00:00,143,CUST8233,TXN01069,2026-02-25 00:00:00,7,5,2,21476.75,Gaming Headset,Gaming
CAM045,Summer Launch,CR009,Arjun Rao,Finance,2026-01-30,Electronics,9135,350,35,33,418,REF01070,Email,2026-01-30 05:00:00,303,CUST7153,TXN01070,2026-02-06 00:00:00,15,12,3,10794.57,Skincare Kit,Beauty
CAM005,Back to College,CR005,Vihaan Patel,Fitness,2026-06-03,Electronics,11913,429,57,56,542,REF01071,YouTube,2026-06-03 15:00:00,259,CUST3140,TXN01071,2026-06-08 00:00:00,12,10,2,41862.17,Protein Powder,Fitness
CAM022,Creator Spotlight,CR006,Meera Nair,Travel,2026-01-11,Food,7193,358,23,33,414,REF01072,Google,2026-01-11 22:00:00,170,CUST8741,TXN01072,2026-01-18 00:00:00,7,6,1,15706.37,Protein Powder,Fitness
CAM045,New Collection,CR007,Kabir Singh,Gaming,2026-04-06,Gaming,9203,378,44,29,451,REF01073,Facebook,2026-04-06 06:00:00,340,CUST3427,TXN01073,2026-04-13 00:00:00,10,8,2,34165.43,Protein Powder,Fitness
CAM001,Creator Spotlight,CR007,Kabir Singh,Gaming,2026-03-14,Travel,9999,405,47,54,506,REF01074,Instagram,2026-03-14 17:00:00,253,CUST6025,TXN01074,2026-03-19 00:00:00,3,1,2,14852.36,Smartwatch,Electronics
CAM033,Summer Launch,CR003,Rohan Kapoor,Tech,2026-05-24,Home,4477,159,15,15,189,REF01075,YouTube,2026-05-24 23:00:00,114,CUST9036,TXN01075,2026-05-31 00:00:00,6,5,1,5134.05,Skincare Kit,Beauty
CAM056,Summer Launch,CR004,Isha Verma,Beauty,2026-03-10,Home,14136,576,68,55,699,REF01076,Facebook,2026-03-10 19:00:00,257,CUST1258,TXN01076,2026-03-14 00:00:00,8,6,2,8267.19,Skincare Kit,Beauty
CAM044,Holiday Offers,CR004,Isha Verma,Beauty,2026-02-18,Home,7676,321,40,34,395,REF01077,Direct,2026-02-18 20:00:00,217,CUST6729,TXN01077,2026-02-25 00:00:00,21,19,2,23223.35,Skincare Kit,Beauty
CAM047,Spring Refresh,CR003,Rohan Kapoor,Tech,2026-06-15,Travel,4962,290,40,28,358,REF01078,Instagram,2026-06-15 20:00:00,145,CUST1966,TXN01078,2026-06-19 00:00:00,6,6,0,12009.38,Protein Powder,Fitness
CAM012,Creator Spotlight,CR001,Aarav Mehta,Lifestyle,2026-05-26,Food,3437,196,26,17,239,REF01079,Facebook,2026-05-26 08:00:00,97,CUST2430,TXN01079,2026-05-29 00:00:00,4,4,0,16699.67,Coffee Maker,Home
CAM027,Creator Spotlight,CR009,Arjun Rao,Finance,2026-03-22,Food,6983,288,24,19,331,REF01080,Direct,2026-03-22 18:00:00,192,CUST7400,TXN01080,2026-03-27 00:00:00,10,8,2,47673.31,Coffee Maker,Home
CAM036,Weekend Flash,CR011,Aditya Deshmukh,Tech,2026-03-22,Home,12289,708,97,79,884,REF01081,Email,2026-03-22 14:00:00,461,CUST7938,TXN01081,2026-03-31 00:00:00,30,27,3,82896.43,Gaming Headset,Gaming
CAM055,Summer Launch,CR007,Kabir Singh,Gaming,2026-04-07,Food,4015,207,28,16,251,REF01082,Instagram,2026-04-07 14:00:00,126,,,,0,0,0,0.0,Wireless Earbuds,Electronics
CAM057,Weekend Flash,CR011,Aditya Deshmukh,Tech,2026-01-16,Travel,5321,247,26,19,292,REF01083,Instagram,2026-01-16 02:00:00,185,CUST5790,TXN01083,2026-01-20 00:00:00,12,10,2,45275.88,Coffee Maker,Home
CAM048,Weekend Flash,CR005,Vihaan Patel,Fitness,2026-06-10,Food,3270,158,21,17,196,REF01084,YouTube,2026-06-10 15:00:00,106,CUST6998,TXN01084,2026-06-16 00:00:00,4,4,0,10931.14,Coffee Maker,Home
CAM026,Festive Picks,CR002,Ananya Sharma,Fashion,2026-03-03,Gaming,15928,679,67,66,812,REF01085,YouTube,2026-03-03 17:00:00,538,CUST9099,TXN01085,2026-03-05 00:00:00,28,23,5,117497.5,Coffee Maker,Home
CAM023,Weekend Flash,CR007,Kabir Singh,Gaming,2026-01-20,Food,7584,357,48,45,450,REF01086,Direct,2026-01-20 09:00:00,206,CUST3288,TXN01086,2026-01-27 00:00:00,16,13,3,38647.8,Protein Powder,Fitness
CAM043,Weekend Flash,CR005,Vihaan Patel,Fitness,2026-01-29,Gaming,13165,349,49,44,442,REF01087,Google,2026-01-29 10:00:00,264,CUST2148,TXN01087,2026-02-02 00:00:00,20,18,2,35185.48,Skincare Kit,Beauty
CAM024,Spring Refresh,CR003,Rohan Kapoor,Tech,2026-06-17,Fitness,7774,328,45,23,396,REF01088,YouTube,2026-06-17 11:00:00,199,CUST8591,TXN01088,2026-06-26 00:00:00,10,7,3,18038.34,Wireless Earbuds,Electronics
CAM002,Creator Spotlight,CR005,Vihaan Patel,Fitness,2026-01-23,Fashion,13369,585,67,69,721,REF01089,Google,2026-01-23 23:00:00,323,CUST2213,TXN01089,2026-01-31 00:00:00,28,25,3,48098.44,Skincare Kit,Beauty
CAM015,Festive Picks,CR009,Arjun Rao,Finance,2026-03-22,Fashion,6668,178,25,21,224,REF01090,Direct,2026-03-22 08:00:00,174,CUST7595,TXN01090,2026-03-24 00:00:00,14,12,2,11293.9,Skincare Kit,Beauty
CAM034,Monsoon Sale,CR010,Diya Joshi,Lifestyle,2026-03-29,,6709,313,44,21,378,REF01091,Instagram,2026-03-29 21:00:00,143,CUST3465,TXN01091,2026-04-06 00:00:00,11,10,1,55118.39,Gaming Headset,Gaming
CAM058,Creator Spotlight,CR004,Isha Verma,Beauty,2026-04-28,Beauty,10720,369,41,23,433,REF01092,Direct,2026-04-28 03:00:00,242,CUST8274,TXN01092,2026-04-29 00:00:00,13,12,1,70537.54,Gaming Headset,Gaming
CAM044,Holiday Offers,CR002,Ananya Sharma,Fashion,2026-01-08,Beauty,2831,126,15,7,148,REF01093,Facebook,2026-01-08 10:00:00,86,,,,0,0,0,0.0,Coffee Maker,Home
CAM029,Product Launch,CR003,Rohan Kapoor,Tech,2026-01-10,Beauty,5438,305,27,36,368,REF01094,Google,2026-01-10 05:00:00,185,CUST9731,TXN01094,2026-01-17 00:00:00,4,3,1,24283.18,Smartwatch,Electronics
CAM025,Holiday Offers,CR007,Kabir Singh,Gaming,2026-02-20,Travel,9661,316,37,28,381,REF01095,YouTube,2026-02-20 22:00:00,192,CUST2382,TXN01095,2026-02-22 00:00:00,11,9,2,40498.53,Sneakers,Fashion
CAM020,New Collection,CR005,Vihaan Patel,Fitness,2026-03-09,Food,10571,336,45,44,425,REF01096,YouTube,2026-03-09 10:00:00,315,CUST5942,TXN01096,2026-03-17 00:00:00,16,15,1,29036.94,Travel Backpack,Travel
CAM058,Holiday Offers,CR008,Sara Khan,Food,2026-04-05,Beauty,6809,240,30,27,297,REF01097,YouTube,2026-04-05 04:00:00,240,CUST2696,TXN01097,2026-04-08 00:00:00,4,3,1,5664.57,Travel Backpack,Travel
CAM027,Spring Refresh,CR006,Meera Nair,Travel,2026-01-10,Electronics,8865,350,36,40,426,REF01098,Instagram,2026-01-10 15:00:00,165,CUST3291,TXN01098,2026-01-15 00:00:00,3,3,0,14738.4,Smartwatch,Electronics
CAM055,Holiday Offers,CR004,Isha Verma,Beauty,2026-04-10,Home,6392,405,28,42,475,REF01099,YouTube,2026-04-10 11:00:00,162,CUST5674,TXN01099,2026-04-14 00:00:00,8,6,2,16452.05,Gaming Headset,Gaming
CAM003,Monsoon Sale,CR006,Meera Nair,Travel,2026-02-18,Beauty,12422,211,22,18,251,REF01100,Direct,2026-02-18 15:00:00,177,CUST1096,TXN01100,2026-02-19 00:00:00,21,13,8,60986.16,Gaming Headset,Gaming
CAM005,Holiday Offers,CR002,Ananya Sharma,Fashion,2026-03-09,Food,5128,220,23,12,255,REF01101,TikTok,2026-03-09 03:00:00,146,CUST4831,TXN01101,2026-03-18 00:00:00,6,5,1,10823.03,Skincare Kit,Beauty
CAM019,Festive Picks,CR011,Aditya Deshmukh,Tech,2026-05-22,Food,3277,143,13,13,169,REF01102,TikTok,2026-05-22 23:00:00,71,CUST5801,TXN01102,2026-05-30 00:00:00,4,4,0,5773.45,Skincare Kit,Beauty
CAM039,Mega Savings,CR008,Sara Khan,Food,2026-03-04,Gaming,8774,120,14,14,148,REF01103,Email,2026-03-04 10:00:00,210,CUST1580,TXN01103,2026-03-12 00:00:00,17,15,2,45871.59,Sneakers,Fashion
